unique_id_x,retweets,favorites,handle_x,fecha,adjpoll_clinton,adjpoll_trump,index_weighted
realDonaldTrump_201533,1124,1466,realDonaldTrump,2015-03-03,,,
realDonaldTrump_2015330,1534,2131,realDonaldTrump,2015-03-30,,,
realDonaldTrump_2015331,2034,3177,realDonaldTrump,2015-03-31,,,
realDonaldTrump_201534,1043,1405,realDonaldTrump,2015-03-04,,,
realDonaldTrump_201535,4507,4520,realDonaldTrump,2015-03-05,,,
realDonaldTrump_201536,866,1191,realDonaldTrump,2015-03-06,,,
realDonaldTrump_201538,119,249,realDonaldTrump,2015-03-08,,,
realDonaldTrump_201539,1268,1868,realDonaldTrump,2015-03-09,,,
realDonaldTrump_201541,2167,2927,realDonaldTrump,2015-04-01,,,
realDonaldTrump_2015410,2313,4773,realDonaldTrump,2015-04-10,,,
realDonaldTrump_2015411,1815,3153,realDonaldTrump,2015-04-11,,,
realDonaldTrump_2015412,2503,5258,realDonaldTrump,2015-04-12,,,
realDonaldTrump_2015413,1049,1726,realDonaldTrump,2015-04-13,,,
realDonaldTrump_2015414,92,163,realDonaldTrump,2015-04-14,,,
realDonaldTrump_2015415,1679,2450,realDonaldTrump,2015-04-15,,,
realDonaldTrump_2015416,3148,4926,realDonaldTrump,2015-04-16,,,
realDonaldTrump_2015417,1036,1580,realDonaldTrump,2015-04-17,,,
realDonaldTrump_2015418,1354,2735,realDonaldTrump,2015-04-18,,,
realDonaldTrump_2015419,413,876,realDonaldTrump,2015-04-19,,,
realDonaldTrump_201542,1226,1319,realDonaldTrump,2015-04-02,,,
realDonaldTrump_2015420,6515,8288,realDonaldTrump,2015-04-20,,,
realDonaldTrump_2015421,6512,13401,realDonaldTrump,2015-04-21,,,
realDonaldTrump_2015422,2041,2604,realDonaldTrump,2015-04-22,,,
realDonaldTrump_2015423,1700,2281,realDonaldTrump,2015-04-23,,,
realDonaldTrump_2015424,175,253,realDonaldTrump,2015-04-24,,,
realDonaldTrump_2015425,6715,12541,realDonaldTrump,2015-04-25,,,
realDonaldTrump_2015427,9570,10458,realDonaldTrump,2015-04-27,,,
realDonaldTrump_2015428,9016,11515,realDonaldTrump,2015-04-28,,,
realDonaldTrump_2015429,898,1985,realDonaldTrump,2015-04-29,,,
realDonaldTrump_201543,473,626,realDonaldTrump,2015-04-03,,,
realDonaldTrump_2015430,2835,4618,realDonaldTrump,2015-04-30,,,
realDonaldTrump_201544,267,535,realDonaldTrump,2015-04-04,,,
realDonaldTrump_201545,35916,40178,realDonaldTrump,2015-04-05,,,
realDonaldTrump_201546,2222,3547,realDonaldTrump,2015-04-06,,,
realDonaldTrump_201547,297,515,realDonaldTrump,2015-04-07,,,
realDonaldTrump_201548,924,1711,realDonaldTrump,2015-04-08,,,
realDonaldTrump_201549,351,743,realDonaldTrump,2015-04-09,,,
realDonaldTrump_201551,2409,3911,realDonaldTrump,2015-05-01,,,
realDonaldTrump_2015510,464,936,realDonaldTrump,2015-05-10,,,
realDonaldTrump_2015511,20431,21248,realDonaldTrump,2015-05-11,,,
realDonaldTrump_2015512,7171,11060,realDonaldTrump,2015-05-12,,,
realDonaldTrump_2015513,4829,5996,realDonaldTrump,2015-05-13,,,
realDonaldTrump_2015514,1046,1704,realDonaldTrump,2015-05-14,,,
realDonaldTrump_2015515,308,528,realDonaldTrump,2015-05-15,,,
realDonaldTrump_2015516,859,1759,realDonaldTrump,2015-05-16,,,
realDonaldTrump_2015517,814,1381,realDonaldTrump,2015-05-17,,,
realDonaldTrump_2015518,1099,1870,realDonaldTrump,2015-05-18,,,
realDonaldTrump_2015519,2127,3121,realDonaldTrump,2015-05-19,,,
realDonaldTrump_201552,4038,5324,realDonaldTrump,2015-05-02,,,
realDonaldTrump_2015520,1877,2744,realDonaldTrump,2015-05-20,,,
realDonaldTrump_2015521,2807,4628,realDonaldTrump,2015-05-21,,,
realDonaldTrump_2015522,958,1611,realDonaldTrump,2015-05-22,,,
realDonaldTrump_2015523,1403,2536,realDonaldTrump,2015-05-23,,,
realDonaldTrump_2015524,13652,16693,realDonaldTrump,2015-05-24,,,
realDonaldTrump_2015525,1060,1945,realDonaldTrump,2015-05-25,,,
realDonaldTrump_2015526,2082,3227,realDonaldTrump,2015-05-26,,,
realDonaldTrump_2015527,4010,6964,realDonaldTrump,2015-05-27,,,
realDonaldTrump_2015528,1446,2103,realDonaldTrump,2015-05-28,,,
realDonaldTrump_2015529,2073,4372,realDonaldTrump,2015-05-29,,,
realDonaldTrump_201553,646,1268,realDonaldTrump,2015-05-03,,,
realDonaldTrump_2015530,1402,2369,realDonaldTrump,2015-05-30,,,
realDonaldTrump_2015531,1039,1685,realDonaldTrump,2015-05-31,,,
realDonaldTrump_201554,4237,5036,realDonaldTrump,2015-05-04,,,
realDonaldTrump_201555,1158,2043,realDonaldTrump,2015-05-05,,,
realDonaldTrump_201556,349,720,realDonaldTrump,2015-05-06,,,
realDonaldTrump_201557,11993,8404,realDonaldTrump,2015-05-07,,,
realDonaldTrump_201558,4061,4960,realDonaldTrump,2015-05-08,,,
realDonaldTrump_201559,1114,1338,realDonaldTrump,2015-05-09,,,
realDonaldTrump_201561,2278,3450,realDonaldTrump,2015-06-01,,,
realDonaldTrump_2015610,17,24,realDonaldTrump,2015-06-10,,,
realDonaldTrump_2015611,1146,1787,realDonaldTrump,2015-06-11,,,
realDonaldTrump_2015612,1870,3033,realDonaldTrump,2015-06-12,,,
realDonaldTrump_2015613,610,1124,realDonaldTrump,2015-06-13,,,
realDonaldTrump_2015614,1180,2045,realDonaldTrump,2015-06-14,,,
realDonaldTrump_2015615,1070,1862,realDonaldTrump,2015-06-15,,,
realDonaldTrump_2015616,20399,29700,realDonaldTrump,2015-06-16,,,
realDonaldTrump_2015617,1714,3606,realDonaldTrump,2015-06-17,,,
realDonaldTrump_2015618,1063,2574,realDonaldTrump,2015-06-18,,,
realDonaldTrump_2015619,8412,14008,realDonaldTrump,2015-06-19,,,
realDonaldTrump_201562,308,546,realDonaldTrump,2015-06-02,,,
realDonaldTrump_2015620,2670,5190,realDonaldTrump,2015-06-20,,,
realDonaldTrump_2015621,2436,6093,realDonaldTrump,2015-06-21,,,
realDonaldTrump_2015622,4459,9180,realDonaldTrump,2015-06-22,,,
realDonaldTrump_2015623,1009,2202,realDonaldTrump,2015-06-23,,,
realDonaldTrump_2015624,6358,13085,realDonaldTrump,2015-06-24,,,
realDonaldTrump_2015625,3863,5608,realDonaldTrump,2015-06-25,,,
realDonaldTrump_2015626,3011,4762,realDonaldTrump,2015-06-26,,,
realDonaldTrump_2015627,10588,18867,realDonaldTrump,2015-06-27,,,
realDonaldTrump_2015628,5055,10622,realDonaldTrump,2015-06-28,,,
realDonaldTrump_2015629,7111,13862,realDonaldTrump,2015-06-29,,,
realDonaldTrump_201563,1150,1607,realDonaldTrump,2015-06-03,,,
realDonaldTrump_2015630,9171,13880,realDonaldTrump,2015-06-30,,,
realDonaldTrump_201564,1322,1899,realDonaldTrump,2015-06-04,,,
realDonaldTrump_201565,1446,2295,realDonaldTrump,2015-06-05,,,
realDonaldTrump_201566,852,1766,realDonaldTrump,2015-06-06,,,
realDonaldTrump_201567,665,1039,realDonaldTrump,2015-06-07,,,
realDonaldTrump_201568,137,224,realDonaldTrump,2015-06-08,,,
realDonaldTrump_201569,250,311,realDonaldTrump,2015-06-09,,,
realDonaldTrump_201571,10005,15936,realDonaldTrump,2015-07-01,,,
realDonaldTrump_2015710,7967,13244,realDonaldTrump,2015-07-10,,,
realDonaldTrump_2015711,13716,25464,realDonaldTrump,2015-07-11,,,
realDonaldTrump_2015712,23237,28037,realDonaldTrump,2015-07-12,,,
realDonaldTrump_2015713,16778,26939,realDonaldTrump,2015-07-13,,,
realDonaldTrump_2015714,12355,23042,realDonaldTrump,2015-07-14,,,
realDonaldTrump_2015715,3996,8397,realDonaldTrump,2015-07-15,,,
realDonaldTrump_2015716,22256,37343,realDonaldTrump,2015-07-16,,,
realDonaldTrump_2015717,20033,35606,realDonaldTrump,2015-07-17,,,
realDonaldTrump_2015718,26298,50999,realDonaldTrump,2015-07-18,,,
realDonaldTrump_2015719,13152,26459,realDonaldTrump,2015-07-19,,,
realDonaldTrump_201572,15408,28004,realDonaldTrump,2015-07-02,,,
realDonaldTrump_2015720,13893,30017,realDonaldTrump,2015-07-20,,,
realDonaldTrump_2015721,20551,44986,realDonaldTrump,2015-07-21,,,
realDonaldTrump_2015722,17462,33548,realDonaldTrump,2015-07-22,,,
realDonaldTrump_2015723,12042,26480,realDonaldTrump,2015-07-23,,,
realDonaldTrump_2015724,11552,23832,realDonaldTrump,2015-07-24,,,
realDonaldTrump_2015725,16513,37145,realDonaldTrump,2015-07-25,,,
realDonaldTrump_2015726,7485,16800,realDonaldTrump,2015-07-26,,,
realDonaldTrump_2015727,20390,38283,realDonaldTrump,2015-07-27,,,
realDonaldTrump_2015728,17289,30554,realDonaldTrump,2015-07-28,,,
realDonaldTrump_2015729,15299,32532,realDonaldTrump,2015-07-29,,,
realDonaldTrump_201573,16829,30424,realDonaldTrump,2015-07-03,,,
realDonaldTrump_2015730,4954,11821,realDonaldTrump,2015-07-30,,,
realDonaldTrump_2015731,3769,8671,realDonaldTrump,2015-07-31,,,
realDonaldTrump_201574,10628,22160,realDonaldTrump,2015-07-04,,,
realDonaldTrump_201575,12372,19909,realDonaldTrump,2015-07-05,,,
realDonaldTrump_201576,6190,12627,realDonaldTrump,2015-07-06,,,
realDonaldTrump_201577,6507,11214,realDonaldTrump,2015-07-07,,,
realDonaldTrump_201578,4975,9715,realDonaldTrump,2015-07-08,,,
realDonaldTrump_201579,11927,20689,realDonaldTrump,2015-07-09,,,
realDonaldTrump_201581,349,825,realDonaldTrump,2015-08-01,,,
realDonaldTrump_2015810,40397,54607,realDonaldTrump,2015-08-10,,,
realDonaldTrump_2015811,9926,21488,realDonaldTrump,2015-08-11,,,
realDonaldTrump_2015812,1232,3006,realDonaldTrump,2015-08-12,,,
realDonaldTrump_2015813,4610,10426,realDonaldTrump,2015-08-13,,,
realDonaldTrump_2015814,1135,3674,realDonaldTrump,2015-08-14,,,
realDonaldTrump_2015815,9003,18097,realDonaldTrump,2015-08-15,,,
realDonaldTrump_2015817,15197,23643,realDonaldTrump,2015-08-17,,,
realDonaldTrump_2015818,22141,35848,realDonaldTrump,2015-08-18,,,
realDonaldTrump_2015819,7612,16689,realDonaldTrump,2015-08-19,,,
realDonaldTrump_201582,9824,18811,realDonaldTrump,2015-08-02,,,
realDonaldTrump_2015820,20898,33485,realDonaldTrump,2015-08-20,,,
realDonaldTrump_2015821,26645,47037,realDonaldTrump,2015-08-21,,,
realDonaldTrump_2015822,24203,46350,realDonaldTrump,2015-08-22,,,
realDonaldTrump_2015823,6109,12483,realDonaldTrump,2015-08-23,,,
realDonaldTrump_2015824,35116,59093,realDonaldTrump,2015-08-24,,,
realDonaldTrump_2015825,29020,59516,realDonaldTrump,2015-08-25,,,
realDonaldTrump_2015826,4435,7094,realDonaldTrump,2015-08-26,,,
realDonaldTrump_2015827,18377,29033,realDonaldTrump,2015-08-27,,,
realDonaldTrump_2015828,10365,16921,realDonaldTrump,2015-08-28,,,
realDonaldTrump_2015829,13765,26102,realDonaldTrump,2015-08-29,,,
realDonaldTrump_201583,17106,30254,realDonaldTrump,2015-08-03,,,
realDonaldTrump_2015831,32203,56122,realDonaldTrump,2015-08-31,,,
realDonaldTrump_201584,8098,17683,realDonaldTrump,2015-08-04,,,
realDonaldTrump_201585,14877,34180,realDonaldTrump,2015-08-05,,,
realDonaldTrump_201586,8976,24393,realDonaldTrump,2015-08-06,,,
realDonaldTrump_201587,36806,88936,realDonaldTrump,2015-08-07,,,
realDonaldTrump_201588,21311,46137,realDonaldTrump,2015-08-08,,,
realDonaldTrump_201589,13265,37643,realDonaldTrump,2015-08-09,,,
realDonaldTrump_201591,33016,58896,realDonaldTrump,2015-09-01,,,
realDonaldTrump_2015910,5897,9498,realDonaldTrump,2015-09-10,,,
realDonaldTrump_2015911,23702,41902,realDonaldTrump,2015-09-11,,,
realDonaldTrump_2015912,34578,57396,realDonaldTrump,2015-09-12,,,
realDonaldTrump_2015913,2234,4027,realDonaldTrump,2015-09-13,,,
realDonaldTrump_2015914,16216,26372,realDonaldTrump,2015-09-14,,,
realDonaldTrump_2015915,23721,46169,realDonaldTrump,2015-09-15,,,
realDonaldTrump_2015916,15614,29580,realDonaldTrump,2015-09-16,,,
realDonaldTrump_2015917,11257,21960,realDonaldTrump,2015-09-17,,,
realDonaldTrump_2015918,10704,18683,realDonaldTrump,2015-09-18,,,
realDonaldTrump_2015919,34082,64616,realDonaldTrump,2015-09-19,,,
realDonaldTrump_201592,17216,29608,realDonaldTrump,2015-09-02,,,
realDonaldTrump_2015920,18661,32596,realDonaldTrump,2015-09-20,,,
realDonaldTrump_2015921,54828,105754,realDonaldTrump,2015-09-21,,,
realDonaldTrump_2015922,26943,51960,realDonaldTrump,2015-09-22,,,
realDonaldTrump_2015923,15835,27567,realDonaldTrump,2015-09-23,,,
realDonaldTrump_2015924,21814,42426,realDonaldTrump,2015-09-24,,,
realDonaldTrump_2015925,16937,30732,realDonaldTrump,2015-09-25,,,
realDonaldTrump_2015926,17936,29634,realDonaldTrump,2015-09-26,,,
realDonaldTrump_2015927,15171,27818,realDonaldTrump,2015-09-27,,,
realDonaldTrump_2015928,19032,30251,realDonaldTrump,2015-09-28,,,
realDonaldTrump_2015929,8227,13632,realDonaldTrump,2015-09-29,,,
realDonaldTrump_201593,20615,31172,realDonaldTrump,2015-09-03,,,
realDonaldTrump_2015930,24250,40136,realDonaldTrump,2015-09-30,,,
realDonaldTrump_201594,5998,9216,realDonaldTrump,2015-09-04,,,
realDonaldTrump_201595,29845,49301,realDonaldTrump,2015-09-05,,,
realDonaldTrump_201596,29765,55491,realDonaldTrump,2015-09-06,,,
realDonaldTrump_201597,11459,15951,realDonaldTrump,2015-09-07,,,
realDonaldTrump_201598,20550,34700,realDonaldTrump,2015-09-08,,,
realDonaldTrump_201599,11580,19776,realDonaldTrump,2015-09-09,,,
realDonaldTrump_2016101,47729,126491,realDonaldTrump,2016-10-01,,,
realDonaldTrump_20161010,114111,289387,realDonaldTrump,2016-10-10,,,
realDonaldTrump_20161011,244320,565159,realDonaldTrump,2016-10-11,,,
realDonaldTrump_20161012,86577,196133,realDonaldTrump,2016-10-12,,,
realDonaldTrump_20161013,108398,287986,realDonaldTrump,2016-10-13,,,
realDonaldTrump_20161014,54918,121057,realDonaldTrump,2016-10-14,,,
realDonaldTrump_20161015,166792,415248,realDonaldTrump,2016-10-15,,,
realDonaldTrump_20161016,214126,482815,realDonaldTrump,2016-10-16,,,
realDonaldTrump_20161017,287537,587561,realDonaldTrump,2016-10-17,,,
realDonaldTrump_20161018,162080,297770,realDonaldTrump,2016-10-18,,,
realDonaldTrump_20161019,550972,1150951,realDonaldTrump,2016-10-19,,,
realDonaldTrump_2016102,72779,195917,realDonaldTrump,2016-10-02,,,
realDonaldTrump_20161020,145115,317254,realDonaldTrump,2016-10-20,,,
realDonaldTrump_20161021,164994,354004,realDonaldTrump,2016-10-21,,,
realDonaldTrump_20161022,151351,315155,realDonaldTrump,2016-10-22,,,
realDonaldTrump_20161023,138145,279871,realDonaldTrump,2016-10-23,,,
realDonaldTrump_20161024,207054,432792,realDonaldTrump,2016-10-24,,,
realDonaldTrump_20161025,170030,349320,realDonaldTrump,2016-10-25,,,
realDonaldTrump_20161026,72632,161263,realDonaldTrump,2016-10-26,,,
realDonaldTrump_20161027,175002,357027,realDonaldTrump,2016-10-27,,,
realDonaldTrump_20161028,103925,264400,realDonaldTrump,2016-10-28,,,
realDonaldTrump_20161029,84894,215800,realDonaldTrump,2016-10-29,,,
realDonaldTrump_2016103,33451,73477,realDonaldTrump,2016-10-03,,,
realDonaldTrump_20161030,115391,276332,realDonaldTrump,2016-10-30,,,
realDonaldTrump_20161031,59567,133895,realDonaldTrump,2016-10-31,,,
realDonaldTrump_2016104,262444,839369,realDonaldTrump,2016-10-04,,,
realDonaldTrump_2016105,136219,348239,realDonaldTrump,2016-10-05,,,
realDonaldTrump_2016106,64302,153667,realDonaldTrump,2016-10-06,,,
realDonaldTrump_2016107,42956,101065,realDonaldTrump,2016-10-07,,,
realDonaldTrump_2016108,65037,183116,realDonaldTrump,2016-10-08,,,
realDonaldTrump_2016109,443305,1077830,realDonaldTrump,2016-10-09,,,
realDonaldTrump_201611,20704,67532,realDonaldTrump,2016-01-01,,,
realDonaldTrump_2016110,16807,50735,realDonaldTrump,2016-01-10,,,
realDonaldTrump_2016111,192619,449911,realDonaldTrump,2016-11-01,,,
realDonaldTrump_20161110,125992,510199,realDonaldTrump,2016-11-10,,,
realDonaldTrump_20161111,112205,489844,realDonaldTrump,2016-11-11,,,
realDonaldTrump_20161112,43913,172664,realDonaldTrump,2016-11-12,,,
realDonaldTrump_20161113,149786,717561,realDonaldTrump,2016-11-13,,,
realDonaldTrump_20161115,95328,364340,realDonaldTrump,2016-11-15,,,
realDonaldTrump_20161116,85984,303097,realDonaldTrump,2016-11-16,,,
realDonaldTrump_20161117,82927,328060,realDonaldTrump,2016-11-17,,,
realDonaldTrump_20161118,21993,104504,realDonaldTrump,2016-11-18,,,
realDonaldTrump_20161119,88202,364052,realDonaldTrump,2016-11-19,,,
realDonaldTrump_2016112,209062,517750,realDonaldTrump,2016-11-02,,,
realDonaldTrump_20161120,73552,324042,realDonaldTrump,2016-11-20,,,
realDonaldTrump_20161121,68217,209623,realDonaldTrump,2016-11-21,,,
realDonaldTrump_20161122,113496,525505,realDonaldTrump,2016-11-22,,,
realDonaldTrump_20161123,81201,307138,realDonaldTrump,2016-11-23,,,
realDonaldTrump_20161124,25678,119650,realDonaldTrump,2016-11-24,,,
realDonaldTrump_20161126,131363,342779,realDonaldTrump,2016-11-26,,,
realDonaldTrump_20161127,166576,629813,realDonaldTrump,2016-11-27,,,
realDonaldTrump_20161128,78696,312799,realDonaldTrump,2016-11-28,,,
realDonaldTrump_20161129,159366,602470,realDonaldTrump,2016-11-29,,,
realDonaldTrump_2016113,130377,360267,realDonaldTrump,2016-11-03,,,
realDonaldTrump_20161130,105233,427949,realDonaldTrump,2016-11-30,,,
realDonaldTrump_2016114,145428,350515,realDonaldTrump,2016-11-04,,,
realDonaldTrump_2016115,147999,359079,realDonaldTrump,2016-11-05,,,
realDonaldTrump_2016116,121989,311518,realDonaldTrump,2016-11-06,,,
realDonaldTrump_2016117,152114,431974,realDonaldTrump,2016-11-07,,,
realDonaldTrump_2016118,512972,1235404,realDonaldTrump,2016-11-08,,,
realDonaldTrump_2016119,206850,618737,realDonaldTrump,2016-11-09,,,
realDonaldTrump_201612,31192,83501,realDonaldTrump,2016-01-02,,,
realDonaldTrump_2016120,15341,42612,realDonaldTrump,2016-01-20,,,
realDonaldTrump_2016121,66109,274562,realDonaldTrump,2016-12-01,,,
realDonaldTrump_20161210,67073,271924,realDonaldTrump,2016-12-10,,,
realDonaldTrump_20161211,54775,266032,realDonaldTrump,2016-12-11,,,
realDonaldTrump_20161212,124626,480424,realDonaldTrump,2016-12-12,,,
realDonaldTrump_20161213,59910,238160,realDonaldTrump,2016-12-13,,,
realDonaldTrump_20161214,11604,49134,realDonaldTrump,2016-12-14,,,
realDonaldTrump_20161215,72415,286572,realDonaldTrump,2016-12-15,,,
realDonaldTrump_20161216,57027,212551,realDonaldTrump,2016-12-16,,,
realDonaldTrump_20161217,59618,248753,realDonaldTrump,2016-12-17,,,
realDonaldTrump_20161218,29661,114577,realDonaldTrump,2016-12-18,,,
realDonaldTrump_20161219,101309,392401,realDonaldTrump,2016-12-19,,,
realDonaldTrump_2016122,115024,378074,realDonaldTrump,2016-12-02,,,
realDonaldTrump_20161220,35495,160065,realDonaldTrump,2016-12-20,,,
realDonaldTrump_20161221,50808,229158,realDonaldTrump,2016-12-21,,,
realDonaldTrump_20161222,79208,308440,realDonaldTrump,2016-12-22,,,
realDonaldTrump_20161223,107066,373825,realDonaldTrump,2016-12-23,,,
realDonaldTrump_20161224,47575,195479,realDonaldTrump,2016-12-24,,,
realDonaldTrump_20161225,75201,312364,realDonaldTrump,2016-12-25,,,
realDonaldTrump_20161226,88236,371499,realDonaldTrump,2016-12-26,,,
realDonaldTrump_20161227,34513,151668,realDonaldTrump,2016-12-27,,,
realDonaldTrump_20161228,90796,336684,realDonaldTrump,2016-12-28,,,
realDonaldTrump_20161229,9284,38554,realDonaldTrump,2016-12-29,,,
realDonaldTrump_2016123,77207,284976,realDonaldTrump,2016-12-03,,,
realDonaldTrump_20161230,53518,173333,realDonaldTrump,2016-12-30,,,
realDonaldTrump_20161231,153638,467017,realDonaldTrump,2016-12-31,,,
realDonaldTrump_2016124,135201,517156,realDonaldTrump,2016-12-04,,,
realDonaldTrump_2016125,87809,314542,realDonaldTrump,2016-12-05,,,
realDonaldTrump_2016126,136379,466494,realDonaldTrump,2016-12-06,,,
realDonaldTrump_2016127,86044,323229,realDonaldTrump,2016-12-07,,,
realDonaldTrump_2016128,96797,327545,realDonaldTrump,2016-12-08,,,
realDonaldTrump_2016129,77280,248006,realDonaldTrump,2016-12-09,,,
realDonaldTrump_201613,37207,83366,realDonaldTrump,2016-01-03,,,
realDonaldTrump_2016130,10935,30223,realDonaldTrump,2016-01-30,,,
realDonaldTrump_2016131,31664,94110,realDonaldTrump,2016-01-31,,,
realDonaldTrump_201614,18027,52809,realDonaldTrump,2016-01-04,,,
realDonaldTrump_201615,19295,53953,realDonaldTrump,2016-01-05,,,
realDonaldTrump_201616,14923,34777,realDonaldTrump,2016-01-06,,,
realDonaldTrump_201617,35324,87872,realDonaldTrump,2016-01-07,,,
realDonaldTrump_201618,14845,42321,realDonaldTrump,2016-01-08,,,
realDonaldTrump_201619,13259,42382,realDonaldTrump,2016-01-09,,,
realDonaldTrump_201621,7361,18055,realDonaldTrump,2016-02-01,,,
realDonaldTrump_2016210,22482,73207,realDonaldTrump,2016-02-10,,,
realDonaldTrump_2016211,36006,98284,realDonaldTrump,2016-02-11,,,
realDonaldTrump_2016212,44409,115297,realDonaldTrump,2016-02-12,,,
realDonaldTrump_2016213,54357,141740,realDonaldTrump,2016-02-13,,,
realDonaldTrump_2016214,40816,118719,realDonaldTrump,2016-02-14,,,
realDonaldTrump_2016215,32212,86729,realDonaldTrump,2016-02-15,,,
realDonaldTrump_2016216,32981,90748,realDonaldTrump,2016-02-16,,,
realDonaldTrump_2016217,63127,95513,realDonaldTrump,2016-02-17,,,
realDonaldTrump_2016218,42767,94329,realDonaldTrump,2016-02-18,,,
realDonaldTrump_2016219,39279,102839,realDonaldTrump,2016-02-19,,,
realDonaldTrump_201622,33808,122060,realDonaldTrump,2016-02-02,,,
realDonaldTrump_2016220,65741,176991,realDonaldTrump,2016-02-20,,,
realDonaldTrump_2016221,13683,44505,realDonaldTrump,2016-02-21,,,
realDonaldTrump_2016222,68683,191586,realDonaldTrump,2016-02-22,,,
realDonaldTrump_2016223,47081,130659,realDonaldTrump,2016-02-23,,,
realDonaldTrump_2016224,67549,193847,realDonaldTrump,2016-02-24,,,
realDonaldTrump_2016225,47076,129631,realDonaldTrump,2016-02-25,,,
realDonaldTrump_2016226,82368,249566,realDonaldTrump,2016-02-26,,,
realDonaldTrump_2016227,43107,136574,realDonaldTrump,2016-02-27,,,
realDonaldTrump_2016228,115036,251441,realDonaldTrump,2016-02-28,,,
realDonaldTrump_2016229,48090,127260,realDonaldTrump,2016-02-29,,,
realDonaldTrump_201623,48761,117990,realDonaldTrump,2016-02-03,,,
realDonaldTrump_201624,21550,56985,realDonaldTrump,2016-02-04,,,
realDonaldTrump_201625,32677,92228,realDonaldTrump,2016-02-05,,,
realDonaldTrump_201626,18982,56654,realDonaldTrump,2016-02-06,,,
realDonaldTrump_201627,44974,128905,realDonaldTrump,2016-02-07,,,
realDonaldTrump_201628,22058,66837,realDonaldTrump,2016-02-08,,,
realDonaldTrump_201629,56965,146983,realDonaldTrump,2016-02-09,,,
realDonaldTrump_201631,70757,189945,realDonaldTrump,2016-03-01,,,
realDonaldTrump_2016310,20473,47257,realDonaldTrump,2016-03-10,,,
realDonaldTrump_2016311,37722,105609,realDonaldTrump,2016-03-11,,,
realDonaldTrump_2016312,115807,275764,realDonaldTrump,2016-03-12,,,
realDonaldTrump_2016313,57459,143449,realDonaldTrump,2016-03-13,,,
realDonaldTrump_2016314,53520,135676,realDonaldTrump,2016-03-14,,,
realDonaldTrump_2016315,124351,360022,realDonaldTrump,2016-03-15,,,
realDonaldTrump_2016316,55298,193625,realDonaldTrump,2016-03-16,,,
realDonaldTrump_2016317,70085,205844,realDonaldTrump,2016-03-17,,,
realDonaldTrump_2016318,94892,291111,realDonaldTrump,2016-03-18,,,
realDonaldTrump_2016319,72496,231657,realDonaldTrump,2016-03-19,,,
realDonaldTrump_201632,79602,238150,realDonaldTrump,2016-03-02,,,
realDonaldTrump_2016320,55447,177592,realDonaldTrump,2016-03-20,,,
realDonaldTrump_2016322,130714,364827,realDonaldTrump,2016-03-22,,,
realDonaldTrump_2016323,76038,226215,realDonaldTrump,2016-03-23,,,
realDonaldTrump_2016324,103303,304119,realDonaldTrump,2016-03-24,,,
realDonaldTrump_2016325,17397,48809,realDonaldTrump,2016-03-25,,,
realDonaldTrump_2016326,65234,191030,realDonaldTrump,2016-03-26,,,
realDonaldTrump_2016327,55869,162426,realDonaldTrump,2016-03-27,,,
realDonaldTrump_2016328,51952,150598,realDonaldTrump,2016-03-28,,,
realDonaldTrump_2016329,79698,214684,realDonaldTrump,2016-03-29,,,
realDonaldTrump_201633,72965,210761,realDonaldTrump,2016-03-03,,,
realDonaldTrump_2016330,30539,82018,realDonaldTrump,2016-03-30,,,
realDonaldTrump_2016331,41287,110309,realDonaldTrump,2016-03-31,,,
realDonaldTrump_201634,26960,77279,realDonaldTrump,2016-03-04,,,
realDonaldTrump_201635,56391,192253,realDonaldTrump,2016-03-05,,,
realDonaldTrump_201636,46828,142275,realDonaldTrump,2016-03-06,,,
realDonaldTrump_201637,62608,179067,realDonaldTrump,2016-03-07,,,
realDonaldTrump_201638,73779,216802,realDonaldTrump,2016-03-08,,,
realDonaldTrump_201639,17259,49743,realDonaldTrump,2016-03-09,,,
realDonaldTrump_201641,53056,149167,realDonaldTrump,2016-04-01,,,
realDonaldTrump_2016410,38056,99524,realDonaldTrump,2016-04-10,,,
realDonaldTrump_2016411,38270,108118,realDonaldTrump,2016-04-11,,,
realDonaldTrump_2016412,21602,64733,realDonaldTrump,2016-04-12,,,
realDonaldTrump_2016413,32538,92463,realDonaldTrump,2016-04-13,,,
realDonaldTrump_2016414,7356,17576,realDonaldTrump,2016-04-14,,,
realDonaldTrump_2016415,17048,52126,realDonaldTrump,2016-04-15,,,
realDonaldTrump_2016416,37990,111907,realDonaldTrump,2016-04-16,,,
realDonaldTrump_201642,31956,93677,realDonaldTrump,2016-04-02,,,
realDonaldTrump_201643,46954,137209,realDonaldTrump,2016-04-03,,,
realDonaldTrump_201644,42245,109691,realDonaldTrump,2016-04-04,,,
realDonaldTrump_201645,20581,54256,realDonaldTrump,2016-04-05,,,
realDonaldTrump_201646,20457,68358,realDonaldTrump,2016-04-06,,,
realDonaldTrump_201647,26814,70943,realDonaldTrump,2016-04-07,,,
realDonaldTrump_201648,52508,158170,realDonaldTrump,2016-04-08,,,
realDonaldTrump_201649,51760,150991,realDonaldTrump,2016-04-09,,,
realDonaldTrump_2016929,46452,116165,realDonaldTrump,2016-09-29,,,
realDonaldTrump_2016930,172577,409918,realDonaldTrump,2016-09-30,,,
